x-axis,1,2,time,in,out,
second,Volt,Volt,t,1,2,
0.611,0.361,-0.327,0.711,3.28,0.452,
0.611,0.159,-0.327,0.711,3.08,0.452,
0.611,-0.0804,-0.327,0.711,2.84,0.452,
0.611,-0.322,-0.327,0.711,2.6,0.452,
0.611,-0.558,-0.327,0.711,2.36,0.452,
0.612,-0.824,-0.327,0.712,2.1,0.452,
0.612,-1.04,-0.332,0.712,1.88,0.447,
0.612,-1.24,-0.342,0.712,1.68,0.437,
0.612,-1.41,-0.359,0.712,1.51,0.42,
0.612,-1.53,-0.384,0.712,1.39,0.395,
0.613,-1.63,-0.4,0.713,1.29,0.379,
0.613,-1.66,-0.402,0.713,1.26,0.377,
0.613,-1.67,-0.407,0.713,1.25,0.372,
0.613,-1.64,-0.423,0.713,1.28,0.356,
0.613,-1.58,-0.444,0.713,1.34,0.335,
0.614,-1.5,-0.465,0.714,1.42,0.314,
0.614,-1.41,-0.477,0.714,1.51,0.302,
0.614,-1.31,-0.482,0.714,1.61,0.297,
0.614,-1.21,-0.483,0.714,1.71,0.296,
0.614,-1.12,-0.487,0.714,1.8,0.292,
0.615,-1.04,-0.492,0.715,1.88,0.287,
0.615,-0.996,-0.492,0.715,1.92,0.287,
0.615,-0.935,-0.503,0.715,1.98,0.276,
0.615,-0.926,-0.504,0.715,1.99,0.275,
0.615,-0.928,-0.513,0.715,1.99,0.266,
0.616,-0.936,-0.523,0.716,1.98,0.256,
0.616,-0.959,-0.528,0.716,1.96,0.251,
0.616,-0.99,-0.538,0.716,1.93,0.241,
0.616,-1.02,-0.544,0.716,1.9,0.235,
0.616,-1.04,-0.553,0.716,1.88,0.226,
0.617,-1.04,-0.558,0.717,1.88,0.221,
0.617,-1.03,-0.563,0.717,1.89,0.216,
0.617,-0.98,-0.563,0.717,1.94,0.216,
0.617,-0.909,-0.563,0.717,2.01,0.216,
0.617,-0.805,-0.565,0.717,2.11,0.214,
0.618,-0.662,-0.568,0.718,2.26,0.211,
0.618,-0.493,-0.568,0.718,2.43,0.211,
0.618,-0.312,-0.563,0.718,2.61,0.216,
0.618,-0.109,-0.563,0.718,2.81,0.216,
0.618,0.0915,-0.561,0.718,3.01,0.218,
0.619,0.313,-0.555,0.719,3.23,0.224,
0.619,0.511,-0.535,0.719,3.43,0.244,
0.619,0.704,-0.508,0.719,3.62,0.271,
0.619,0.874,-0.491,0.719,3.79,0.288,
0.619,1.01,-0.482,0.719,3.93,0.297,
0.62,1.13,-0.474,0.72,4.05,0.305,
0.62,1.21,-0.44,0.72,4.13,0.339,
0.62,1.27,-0.417,0.72,4.19,0.362,
0.62,1.3,-0.406,0.72,4.22,0.373,
0.62,1.31,-0.4,0.72,4.23,0.379,
0.621,1.3,-0.368,0.721,4.22,0.411,
0.621,1.27,-0.338,0.721,4.19,0.441,
0.621,1.24,-0.327,0.721,4.16,0.452,
0.621,1.18,-0.321,0.721,4.1,0.458,
0.621,1.12,-0.303,0.721,4.04,0.476,
0.622,1.04,-0.27,0.722,3.96,0.509,
0.622,0.955,-0.252,0.722,3.87,0.527,
0.622,0.849,-0.246,0.722,3.77,0.533,
0.622,0.737,-0.241,0.722,3.66,0.538,
0.622,0.626,-0.239,0.722,3.55,0.54,
0.623,0.512,-0.228,0.723,3.43,0.551,
0.623,0.408,-0.212,0.723,3.33,0.567,
0.623,0.322,-0.206,0.723,3.24,0.573,
0.623,0.272,-0.196,0.723,3.19,0.583,
0.623,0.219,-0.186,0.723,3.14,0.593,
0.624,0.247,-0.178,0.724,3.17,0.601,
0.624,0.283,-0.172,0.724,3.2,0.607,
0.624,0.357,-0.166,0.724,3.28,0.613,
0.624,0.475,-0.166,0.724,3.39,0.613,
0.624,0.605,-0.164,0.724,3.52,0.615,
0.625,0.74,-0.161,0.725,3.66,0.618,
0.625,0.871,-0.151,0.725,3.79,0.628,
0.625,0.985,-0.131,0.725,3.9,0.648,
0.625,1.06,-0.109,0.725,3.98,0.67,
0.625,1.1,-0.0905,0.725,4.02,0.689,
0.626,1.1,-0.0854,0.726,4.02,0.694,
0.626,1.05,-0.0804,0.726,3.97,0.699,
0.626,0.99,-0.0754,0.726,3.91,0.704,
0.626,0.878,-0.0653,0.726,3.8,0.714,
0.626,0.77,-0.0482,0.726,3.69,0.731,
0.627,0.66,-0.0322,0.727,3.58,0.747,
0.627,0.568,-0.0211,0.727,3.49,0.758,
0.627,0.492,-0.0151,0.727,3.41,0.764,
0.627,0.436,-0.0101,0.727,3.36,0.769,
0.627,0.41,-0.00503,0.727,3.33,0.774,
0.628,0.399,-0.00503,0.728,3.32,0.774,
0.628,0.402,-0.00503,0.728,3.32,0.774,
0.628,0.412,-0.00503,0.728,3.33,0.774,
0.628,0.405,0,0.728,3.32,0.779,
0.628,0.378,0,0.728,3.3,0.779,
0.629,0.333,0,0.729,3.25,0.779,
0.629,0.251,0.00402,0.729,3.17,0.783,
0.629,0.161,0.00503,0.729,3.08,0.784,
0.629,0.0322,0.00503,0.729,2.95,0.784,
0.629,-0.0874,0.00503,0.729,2.83,0.784,
0.63,-0.202,0,0.73,2.72,0.779,
0.63,-0.291,0,0.73,2.63,0.779,
0.63,-0.342,0,0.73,2.58,0.779,
0.63,-0.345,0,0.73,2.57,0.779,
0.63,-0.296,-0.00503,0.73,2.62,0.774,
0.631,-0.161,-0.00503,0.731,2.76,0.774,
0.631,0.0181,-0.00503,0.731,2.94,0.774,
0.631,0.261,-0.00503,0.731,3.18,0.774,
0.631,0.556,0,0.731,3.48,0.779,
0.631,0.848,0,0.731,3.77,0.779,
0.632,1.17,0.00804,0.732,4.09,0.787,
0.632,1.45,0.0382,0.732,4.37,0.817,
0.632,1.66,0.0653,0.732,4.58,0.844,
0.632,1.83,0.0764,0.732,4.74,0.855,
0.632,1.89,0.0824,0.732,4.81,0.861,
0.633,1.84,0.117,0.733,4.76,0.896,
0.633,1.69,0.145,0.733,4.61,0.924,
0.633,1.45,0.156,0.733,4.37,0.935,
0.633,1.1,0.161,0.733,4.02,0.94,
0.633,0.702,0.166,0.733,3.62,0.945,
0.634,0.227,0.166,0.734,3.15,0.945,
0.634,-0.205,0.162,0.734,2.71,0.941,
0.634,-0.663,0.161,0.734,2.26,0.94,
0.634,-1.06,0.155,0.734,1.86,0.934,
0.634,-1.39,0.139,0.734,1.53,0.918,
0.635,-1.65,0.0995,0.735,1.27,0.879,
0.635,-1.77,0.0804,0.735,1.15,0.859,
0.635,-1.8,0.0754,0.735,1.12,0.854,
0.635,-1.7,0.0482,0.735,1.22,0.827,
0.635,-1.51,0.0131,0.735,1.41,0.792,
0.636,-1.2,0,0.736,1.72,0.779,
0.636,-0.852,0,0.736,2.07,0.779,
0.636,-0.437,-0.00503,0.736,2.48,0.774,
0.636,-0.0362,-0.00503,0.736,2.88,0.774,
0.636,0.343,-0.00503,0.736,3.26,0.774,
0.637,0.734,0,0.737,3.65,0.779,
0.637,1.03,0.00402,0.737,3.95,0.783,
0.637,1.27,0.0201,0.737,4.19,0.799,
0.637,1.43,0.0472,0.737,4.35,0.826,
0.637,1.49,0.0704,0.737,4.41,0.849,
0.638,1.48,0.0784,0.738,4.4,0.857,
0.638,1.39,0.0804,0.738,4.31,0.859,
0.638,1.25,0.0955,0.738,4.17,0.875,
0.638,1.06,0.118,0.738,3.98,0.897,
0.638,0.868,0.136,0.738,3.79,0.915,
0.639,0.647,0.146,0.739,3.57,0.925,
0.639,0.477,0.151,0.739,3.4,0.93,
0.639,0.337,0.151,0.739,3.26,0.93,
0.639,0.237,0.151,0.739,3.16,0.93,
0.639,0.199,0.153,0.739,3.12,0.932,
0.64,0.223,0.153,0.74,3.14,0.932,
0.64,0.304,0.156,0.74,3.22,0.935,
0.64,0.407,0.156,0.74,3.33,0.935,
